Date,Adj Close,Close,High,Low,Open,Volume
2024-07-09,70.59717559814453,72.12000274658203,72.98999786376953,71.68000030517578,72.05999755859375,6220100
2024-07-10,71.36070251464844,72.9000015258789,73.12999725341797,71.68000030517578,72.26000213623047,6740900
2024-07-11,73.12268829345703,74.69999694824219,75.20999908447266,73.45999908447266,73.5,12188700
2024-07-12,74.39524841308594,76.0,76.69999694824219,74.7699966430664,75.0,11099400
2024-07-15,69.4714584350586,70.97000122070312,74.4000015258789,70.76000213623047,74.16999816894531,19575400
2024-07-16,70.38182067871094,71.9000015258789,72.29000091552734,70.8499984741211,71.54000091552734,10551800
2024-07-17,69.4029312133789,70.9000015258789,72.25,70.4800033569336,71.75,11878900
2024-07-18,70.15666961669922,71.66999816894531,72.36000061035156,70.81999969482422,71.0,10212300
2024-07-19,70.47970581054688,72.0,72.36000061035156,71.44000244140625,71.91999816894531,7752100
2024-07-22,71.36070251464844,72.9000015258789,74.1500015258789,72.76000213623047,72.94999694824219,9034700
2024-07-23,70.58738708496094,72.11000061035156,73.0199966430664,71.91000366210938,72.43000030517578,7027500
2024-07-24,73.81770324707031,75.41000366210938,75.75,72.29000091552734,72.7300033569336,17813700
2024-07-25,71.88929748535156,73.44000244140625,75.66999816894531,73.30000305175781,75.19000244140625,13934200
2024-07-26,72.69198608398438,74.26000213623047,74.98999786376953,73.5199966430664,74.2300033569336,7076200
2024-07-29,72.77029418945312,74.33999633789062,74.66999816894531,73.55999755859375,74.45999908447266,5977500
2024-07-30,72.71156311035156,74.27999877929688,74.52999877929688,73.19999694824219,74.52999877929688,8505500
2024-07-31,74.77701568603516,76.38999938964844,76.87999725341797,74.69000244140625,74.87000274658203,15618100
2024-08-01,76.73477935791016,78.38999938964844,78.41999816894531,75.9000015258789,76.31999969482422,11136600
2024-08-02,77.52767181396484,79.19999694824219,80.55999755859375,77.81999969482422,79.36000061035156,14513100
2024-08-05,75.0608901977539,76.68000030517578,79.0,76.48999786376953,78.55000305175781,11877600
2024-08-06,75.34476470947266,76.97000122070312,78.4000015258789,76.66999816894531,76.8499984741211,9050900
2024-08-07,75.92230224609375,77.55999755859375,78.76000213623047,77.29000091552734,77.72000122070312,8193200
2024-08-08,75.9027328491211,77.54000091552734,78.2300033569336,76.5999984741211,77.12000274658203,6935900
2024-08-09,75.82440948486328,77.45999908447266,78.02999877929688,76.3499984741211,77.5,5041200
2024-08-12,75.94187927246094,77.58000183105469,77.61000061035156,76.88999938964844,77.33000183105469,5955600
2024-08-13,76.4704818725586,78.12000274658203,78.5,77.52999877929688,78.3499984741211,5108900
2024-08-14,76.36280822753906,78.01000213623047,78.58000183105469,77.0999984741211,78.0,4620700
2024-08-15,75.77547454833984,77.41000366210938,77.80999755859375,77.12999725341797,77.54000091552734,5946500
2024-08-16,76.91098022460938,78.56999969482422,78.79000091552734,77.23999786376953,77.5199966430664,6344200
2024-08-19,77.67450714111328,79.3499984741211,79.56999969482422,78.43000030517578,78.56999969482422,5617000
2024-08-20,77.31232452392578,78.9800033569336,79.79000091552734,78.95999908447266,79.3499984741211,5967300
2024-08-21,77.95838928222656,79.63999938964844,79.98999786376953,79.12999725341797,79.16999816894531,5125300
2024-08-22,77.25358581542969,78.91999816894531,79.94000244140625,78.45999908447266,79.68000030517578,8006600
2024-08-23,77.97796630859375,79.66000366210938,80.31999969482422,79.16000366210938,79.45999908447266,5052900
2024-08-26,78.93727111816406,80.63999938964844,81.06999969482422,79.95999908447266,80.0,5378700
2024-08-27,77.92902374267578,79.61000061035156,80.63999938964844,79.58000183105469,80.36000061035156,5086000
2024-08-28,77.73324584960938,79.41000366210938,80.12999725341797,79.19000244140625,79.7300033569336,5462400
2024-08-29,78.34014892578125,80.02999877929688,80.18000030517578,78.70999908447266,79.52999877929688,5179200
2024-08-30,79.32044982910156,80.51000213623047,80.73999786376953,79.47000122070312,79.58999633789062,6808200
2024-09-03,78.74901580810547,79.93000030517578,81.18000030517578,79.62999725341797,80.7699966430664,9883900
2024-09-04,79.88202667236328,81.08000183105469,81.54000091552734,80.31999969482422,80.41000366210938,7517700
2024-09-05,79.14311218261719,80.33000183105469,82.13999938964844,80.2300033569336,81.95999908447266,8494900
2024-09-06,78.79828643798828,79.9800033569336,81.19000244140625,79.80999755859375,80.86000061035156,8181500
2024-09-09,79.99040985107422,81.19000244140625,81.23999786376953,79.26000213623047,80.11000061035156,6918000
2024-09-10,81.0840072631836,82.30000305175781,82.38999938964844,81.05000305175781,81.47000122070312,9588000
2024-09-11,82.19730377197266,83.43000030517578,83.56999969482422,81.7300033569336,82.69999694824219,10216500
2024-09-12,82.22686004638672,83.45999908447266,83.97000122070312,82.70999908447266,83.43000030517578,7857100
2024-09-13,83.39928436279297,84.6500015258789,84.7300033569336,83.5,83.9000015258789,6734400
2024-09-16,83.3894271850586,84.63999938964844,85.55999755859375,84.37000274658203,85.08999633789062,8791400
2024-09-17,83.71456146240234,84.97000122070312,85.0,84.18000030517578,84.79000091552734,7415100
2024-09-18,83.03475189208984,84.27999877929688,84.98999786376953,83.51000213623047,84.48999786376953,9286200
2024-09-19,81.07415008544922,82.29000091552734,83.80000305175781,81.47000122070312,83.62999725341797,13965200
2024-09-20,81.5372085571289,82.76000213623047,83.76000213623047,82.05000305175781,82.25,26032300
2024-09-23,83.56676483154297,84.81999969482422,84.94000244140625,82.94000244140625,83.66000366210938,7916000
2024-09-24,83.04460144042969,84.29000091552734,85.2699966430664,83.91999816894531,84.19999694824219,8205300
2024-09-25,83.3697280883789,84.62000274658203,85.20999908447266,83.8499984741211,84.61000061035156,8354700
2024-09-26,82.22686004638672,83.45999908447266,84.5999984741211,83.23999786376953,84.25,8462500
2024-09-27,83.29090881347656,84.54000091552734,84.83999633789062,83.76000213623047,83.7699966430664,8200900
2024-09-30,83.28105163574219,84.52999877929688,84.94999694824219,84.01000213623047,84.5,13884400
2024-10-01,84.01011657714844,85.2699966430664,85.75,83.81999969482422,84.11000061035156,9112600
2024-10-02,84.16776275634766,85.43000030517578,85.58999633789062,84.48999786376953,84.7699966430664,8403800
2024-10-03,83.79337310791016,85.05000305175781,86.0999984741211,84.75,85.6500015258789,7031500
2024-10-04,82.61109924316406,83.8499984741211,84.08000183105469,83.01000213623047,83.48999786376953,8341800
2024-10-07,79.10370635986328,80.29000091552734,83.55000305175781,80.19000244140625,83.55000305175781,11971600
2024-10-08,79.31060028076172,80.5,81.80999755859375,80.48999786376953,80.77999877929688,10098300
2024-10-09,79.38941955566406,80.58000183105469,81.0999984741211,79.66000366210938,79.66000366210938,10102500
2024-10-10,79.74409484863281,80.94000244140625,82.55999755859375,80.81999969482422,81.0,7928400
2024-10-11,80.65050506591797,81.86000061035156,81.87999725341797,80.38999938964844,80.9800033569336,7057000
2024-10-14,81.68498992919922,82.91000366210938,83.19000244140625,81.61000061035156,81.9000015258789,5815200
2024-10-15,81.56676483154297,82.79000091552734,84.05000305175781,82.66999816894531,83.0,15824900
2024-10-16,83.14312744140625,84.38999938964844,84.63999938964844,82.7300033569336,83.08000183105469,8061600
2024-10-17,82.54212951660156,83.77999877929688,84.62999725341797,83.69999694824219,84.30000305175781,6153000
2024-10-18,83.13327026367188,84.37999725341797,84.41000366210938,83.55000305175781,83.91999816894531,8595300
2024-10-21,82.78843688964844,84.02999877929688,84.95999908447266,83.66000366210938,84.76000213623047,7053800
2024-10-22,82.46331787109375,83.69999694824219,84.2300033569336,83.13999938964844,83.19999694824219,8358500
2024-10-23,83.70469665527344,84.95999908447266,86.0,83.0,84.58999633789062,10825100
2024-10-24,81.58646392822266,82.80999755859375,84.55000305175781,82.5,84.0,9705100
2024-10-25,80.22685241699219,81.43000030517578,83.12999725341797,81.29000091552734,82.9000015258789,6580700
2024-10-28,81.64558410644531,82.87000274658203,83.83999633789062,81.61000061035156,82.04000091552734,8679600
2024-10-29,78.38449096679688,79.55999755859375,80.69999694824219,79.47000122070312,79.94999694824219,19232900
2024-10-30,77.92142486572266,79.08999633789062,79.88999938964844,78.88999938964844,79.75,11650200
2024-10-31,78.07907104492188,79.25,79.8499984741211,78.13999938964844,78.38999938964844,13034700
2024-11-01,76.20713806152344,77.3499984741211,79.45999908447266,76.97000122070312,79.38999938964844,14615300
2024-11-04,77.21207427978516,78.37000274658203,78.81999969482422,77.0999984741211,77.3499984741211,11759100
2024-11-05,77.48793029785156,78.6500015258789,78.79000091552734,76.97000122070312,77.7699966430664,9051700
2024-11-06,73.4189453125,74.5199966430664,74.9800033569336,72.69000244140625,74.30000305175781,28637800
2024-11-07,73.5174789428711,74.62000274658203,75.08999633789062,73.56999969482422,73.61000061035156,16311300
2024-11-08,75.83275604248047,76.97000122070312,77.19000244140625,74.68000030517578,74.9800033569336,14657100
2024-11-11,74.78841400146484,75.91000366210938,77.1500015258789,75.73999786376953,76.9800033569336,10275700
2024-11-12,73.16279602050781,74.26000213623047,75.80000305175781,73.62000274658203,75.61000061035156,12569800
2024-11-13,73.1430892944336,74.23999786376953,75.04000091552734,73.91999816894531,74.62999725341797,12451500
2024-11-14,74.167724609375,75.27999877929688,76.18000030517578,73.6500015258789,73.87999725341797,13780200
2024-11-15,75.22191619873047,76.3499984741211,76.69000244140625,75.29000091552734,75.44999694824219,12930300
2024-11-18,75.26132202148438,76.38999938964844,76.66999816894531,75.30999755859375,76.30000305175781,9044300
2024-11-19,75.94113159179688,77.08000183105469,77.31999969482422,75.72000122070312,76.30999755859375,7942200
2024-11-20,75.74407958984375,76.87999725341797,77.5,76.36000061035156,77.19000244140625,7065200
2024-11-21,76.21699523925781,77.36000061035156,77.51000213623047,76.36000061035156,76.79000091552734,8908500
2024-11-22,75.37889862060547,76.0,77.54000091552734,75.76000213623047,77.2300033569336,8165400
2024-11-25,76.01366424560547,76.63999938964844,77.0999984741211,75.83000183105469,76.7300033569336,20803100
2024-11-26,76.85671997070312,77.48999786376953,77.77999877929688,76.47000122070312,77.0,10563600
2024-11-27,77.87830352783203,78.5199966430664,79.37999725341797,77.86000061035156,78.12999725341797,8689700
2024-11-29,78.0270767211914,78.66999816894531,78.98999786376953,78.31999969482422,78.58000183105469,6186500
2024-12-02,76.44015502929688,77.06999969482422,79.05000305175781,76.9000015258789,78.91999816894531,11361500
2024-12-03,75.6665267944336,76.29000091552734,77.56999969482422,76.2300033569336,77.06999969482422,9806900
2024-12-04,75.12101745605469,75.73999786376953,76.0199966430664,75.0999984741211,76.0,8310200
2024-12-05,75.57726287841797,76.19999694824219,76.54000091552734,75.41999816894531,75.63999938964844,6487200
2024-12-06,74.62510681152344,75.23999786376953,76.5,74.91999816894531,76.19000244140625,7079200
2024-12-09,74.08951568603516,74.69999694824219,75.62999725341797,74.55999755859375,75.5,9269700
2024-12-10,73.53409576416016,74.13999938964844,74.5199966430664,73.3499984741211,74.5,8619200
2024-12-11,73.37541198730469,73.9800033569336,74.55000305175781,73.58000183105469,74.19999694824219,7472800
2024-12-12,72.62162017822266,73.22000122070312,74.08000183105469,73.08999633789062,73.83999633789062,6969600
2024-12-13,73.01834869384766,73.62000274658203,73.75,72.94000244140625,73.05000305175781,7671200
2024-12-16,72.19512939453125,72.79000091552734,74.22000122070312,72.76000213623047,73.69999694824219,9767000
2024-12-17,71.67937469482422,72.2699966430664,72.5999984741211,71.80000305175781,72.30999755859375,7723000
2024-12-18,69.94367980957031,70.5199966430664,72.54000091552734,70.43000030517578,71.95999908447266,12496000
2024-12-19,69.1998062133789,69.7699966430664,71.0,69.70999908447266,70.5199966430664,13731700
2024-12-20,71.08428192138672,71.66999816894531,71.9800033569336,69.31999969482422,69.58000183105469,27547500
2024-12-23,71.8975830078125,72.48999786376953,72.52999877929688,71.25,71.33999633789062,7509000
2024-12-24,72.31415557861328,72.91000366210938,72.91000366210938,72.02999877929688,72.41999816894531,3001800
2024-12-26,71.778564453125,72.37000274658203,72.9000015258789,72.2699966430664,72.4800033569336,4503800
2024-12-27,71.52069091796875,72.11000061035156,72.43000030517578,71.68000030517578,71.9000015258789,5458100
2024-12-30,71.17355346679688,71.76000213623047,71.91000366210938,70.9800033569336,71.68000030517578,8399000
2024-12-31,71.1041259765625,71.69000244140625,72.41000366210938,71.4000015258789,71.86000061035156,6216500
2025-01-02,71.02477264404297,71.61000061035156,72.62000274658203,71.29000091552734,72.47000122070312,5344800
2025-01-03,71.40166473388672,71.98999786376953,72.68000030517578,71.58999633789062,71.91999816894531,5088900
2025-01-06,70.65779876708984,71.23999786376953,71.94000244140625,70.83999633789062,71.80000305175781,7025900
2025-01-07,69.85441589355469,70.43000030517578,71.9000015258789,70.05999755859375,71.45999908447266,8975400
2025-01-08,70.0825424194336,70.66000366210938,70.69999694824219,69.45999908447266,70.0199966430664,7930600
2025-01-10,66.82933807373047,67.37999725341797,70.06999969482422,67.06999969482422,69.98999786376953,16261800
2025-01-13,66.41277313232422,66.95999908447266,67.36000061035156,65.88999938964844,67.22000122070312,17056600
2025-01-14,67.42444610595703,67.9800033569336,68.01000213623047,66.87999725341797,66.9800033569336,10699100
2025-01-15,68.7237319946289,69.29000091552734,70.04000091552734,69.01000213623047,69.2699966430664,12416500
2025-01-16,70.78673553466797,71.37000274658203,71.41999816894531,68.88999938964844,68.95999908447266,11469500
2025-01-17,70.18172454833984,70.76000213623047,71.83999633789062,70.73999786376953,71.08999633789062,12664600
2025-01-21,70.27098083496094,70.8499984741211,71.87999725341797,70.77999877929688,71.36000061035156,12153800
2025-01-22,67.93026733398438,68.48999786376953,70.56999969482422,68.33999633789062,70.55999755859375,14415200
2025-01-23,68.66423034667969,69.2300033569336,69.3499984741211,68.2699966430664,68.8499984741211,10780100
2025-01-24,72.23480987548828,72.83000183105469,74.05000305175781,68.0,68.0999984741211,24588500
2025-01-27,73.22663116455078,73.83000183105469,73.93000030517578,70.63999938964844,73.30000305175781,19128900
2025-01-28,69.9635238647461,70.54000091552734,72.87999725341797,69.91999816894531,72.33000183105469,16630500
2025-01-29,70.31066131591797,70.88999938964844,71.5199966430664,70.61000061035156,70.75,9496700
2025-01-30,70.7173080444336,71.30000305175781,72.0,70.79000091552734,71.98999786376953,8639200
2025-01-31,70.97518157958984,71.55999755859375,71.7300033569336,70.93000030517578,71.51000213623047,10709600
2025-02-03,70.46935272216797,71.05000305175781,71.79000091552734,70.19000244140625,70.5,9128300
2025-02-04,69.32875061035156,69.9000015258789,70.8499984741211,69.62000274658203,70.25,10574700
2025-02-05,68.63446807861328,69.19999694824219,70.79000091552734,69.13999938964844,70.75,9026100
2025-02-06,68.70389556884766,69.2699966430664,69.62000274658203,68.26000213623047,69.4000015258789,9145300
2025-02-07,67.71206665039062,68.2699966430664,69.38999938964844,68.19999694824219,69.13999938964844,9320400
2025-02-10,69.13037872314453,69.69999694824219,69.73999786376953,68.08999633789062,68.33999633789062,9121300
2025-02-11,69.75523376464844,70.33000183105469,70.37999725341797,68.70999908447266,69.41000366210938,7020100
2025-02-12,68.71381378173828,69.27999877929688,70.19000244140625,68.9800033569336,69.30999755859375,8574000
2025-02-13,68.03937530517578,68.5999984741211,69.66000366210938,68.55999755859375,69.41999816894531,15173000
2025-02-14,67.5037841796875,68.05999755859375,69.0199966430664,67.87999725341797,68.5999984741211,14184600
2025-02-18,67.94019317626953,68.5,68.55000305175781,67.52999877929688,68.0,12090900
2025-02-19,68.49561309814453,69.05999755859375,69.51000213623047,68.41000366210938,68.54000091552734,8843000
2025-02-20,69.56678771972656,70.13999938964844,70.44000244140625,68.81999969482422,69.08000183105469,9340500
2025-02-21,70.99502563476562,71.58000183105469,71.97000122070312,70.01000213623047,70.13999938964844,16742500
2025-02-24,70.22139739990234,70.80000305175781,71.45999908447266,69.91999816894531,71.30000305175781,11970900
2025-02-25,70.69747161865234,71.27999877929688,71.70999908447266,70.68000030517578,71.19999694824219,14063400
2025-02-26,70.42967987060547,71.01000213623047,71.63999938964844,70.51000213623047,71.19000244140625,8010500
2025-02-27,68.81299591064453,69.37999725341797,70.91000366210938,69.30999755859375,70.56999969482422,9379800
2025-02-28,70.16999816894531,70.16999816894531,70.22000122070312,69.27999877929688,69.58999633789062,11247700
2025-03-03,71.62000274658203,71.62000274658203,71.69999694824219,70.0,70.05000305175781,9492200
2025-03-04,70.8499984741211,70.8499984741211,73.08000183105469,70.76000213623047,71.95999908447266,17869500
2025-03-05,70.4800033569336,70.4800033569336,70.88999938964844,69.38999938964844,70.52999877929688,7722400
2025-03-06,70.01000213623047,70.01000213623047,70.11000061035156,69.0199966430664,70.0199966430664,7482300
2025-03-07,72.83000183105469,72.83000183105469,73.12000274658203,70.05999755859375,70.18000030517578,13469300
2025-03-10,76.16000366210938,76.16000366210938,76.29000091552734,72.4800033569336,73.0,25263700
2025-03-11,74.02999877929688,74.02999877929688,76.26000213623047,73.19999694824219,75.9000015258789,14836800
2025-03-12,72.91999816894531,72.91999816894531,73.37999725341797,71.77999877929688,73.0,12110700
2025-03-13,72.7300033569336,72.7300033569336,73.55000305175781,72.05000305175781,73.19999694824219,11252600
2025-03-14,73.55000305175781,73.55000305175781,73.68000030517578,72.33000183105469,72.77999877929688,8699300
2025-03-17,72.11000061035156,72.11000061035156,73.43000030517578,71.06999969482422,73.43000030517578,14954000
2025-03-18,70.69999694824219,70.69999694824219,72.20999908447266,70.2699966430664,72.20999908447266,15212100
2025-03-19,70.5,70.5,71.18000030517578,70.0,71.0199966430664,9457000
2025-03-20,71.1500015258789,71.1500015258789,72.08999633789062,70.58999633789062,71.04000091552734,11815600
2025-03-21,70.87999725341797,70.87999725341797,71.95999908447266,70.16999816894531,71.0199966430664,15782000
2025-03-24,70.06999969482422,70.06999969482422,71.79000091552734,69.91000366210938,70.94999694824219,12385400
2025-03-25,68.58999633789062,68.58999633789062,70.4800033569336,68.41999816894531,70.4800033569336,12618800
2025-03-26,69.7300033569336,69.7300033569336,69.83999633789062,68.68000030517578,68.7699966430664,9154600
2025-03-27,70.02999877929688,70.02999877929688,71.0199966430664,69.61000061035156,69.76000213623047,8748800
2025-03-28,70.44999694824219,70.44999694824219,70.97000122070312,70.16999816894531,70.44000244140625,7846900
2025-03-31,70.88999938964844,70.88999938964844,71.75,70.62000274658203,70.70999908447266,13347100
2025-04-01,70.91999816894531,70.91999816894531,71.56999969482422,70.5199966430664,71.0,8715800
2025-04-02,70.4800033569336,70.4800033569336,71.29000091552734,70.12999725341797,71.08999633789062,8480100
2025-04-03,72.13999938964844,72.13999938964844,72.95999908447266,71.37000274658203,71.66999816894531,13652700
2025-04-04,66.91000366210938,66.91000366210938,73.41999816894531,66.86000061035156,72.79000091552734,20993500
2025-04-07,65.05999755859375,65.05999755859375,67.2699966430664,63.93000030517578,65.5,19494900
2025-04-08,64.11000061035156,64.11000061035156,66.58000183105469,63.20000076293945,66.43000030517578,14232600
2025-04-09,67.58000183105469,67.58000183105469,67.79000091552734,61.720001220703125,63.38999938964844,23207800
2025-04-10,66.72000122070312,66.72000122070312,67.5,65.23999786376953,66.80000305175781,12801900
2025-04-11,65.80999755859375,65.80999755859375,66.98999786376953,64.5999984741211,66.44999694824219,14856900
2025-04-14,67.69000244140625,67.69000244140625,68.12000274658203,65.95999908447266,66.4800033569336,11588800
2025-04-15,67.66000366210938,67.66000366210938,68.44000244140625,67.52999877929688,67.86000061035156,7851700
2025-04-16,65.63999938964844,65.63999938964844,68.05000305175781,65.30000305175781,67.94999694824219,11356100
2025-04-17,66.30999755859375,66.30999755859375,67.33999633789062,65.97000122070312,66.04000091552734,11212300
2025-04-21,64.68000030517578,64.68000030517578,66.05999755859375,63.63999938964844,65.81999969482422,11568700
2025-04-22,66.63999938964844,66.63999938964844,66.80000305175781,65.3499984741211,65.45999908447266,14352000
2025-04-23,67.2699966430664,67.2699966430664,69.0999984741211,66.98999786376953,67.55000305175781,19476200
2025-04-24,66.3499984741211,66.3499984741211,67.19999694824219,65.23999786376953,67.04000091552734,13724700
2025-04-25,66.08999633789062,66.08999633789062,66.87000274658203,65.36000061035156,66.66000366210938,9640200
2025-04-28,66.19000244140625,66.19000244140625,66.33999633789062,65.27999877929688,66.16000366210938,7123500
2025-04-29,67.25,67.25,67.4000015258789,65.72000122070312,66.05000305175781,8891500
2025-04-30,66.87999725341797,66.87999725341797,67.20999908447266,65.45999908447266,67.01000213623047,13763500
2025-05-01,66.05000305175781,66.05000305175781,67.62999725341797,65.94000244140625,67.48999786376953,11487900
2025-05-02,67.08999633789062,67.08999633789062,67.37000274658203,65.98999786376953,66.0999984741211,13333200
2025-05-05,66.0999984741211,66.0999984741211,67.02999877929688,65.87999725341797,67.0,7117800
2025-05-06,66.54000091552734,66.54000091552734,66.88999938964844,65.3499984741211,65.80999755859375,7943000
2025-05-07,67.36000061035156,67.36000061035156,67.9800033569336,65.97000122070312,66.26000213623047,9961300
2025-05-08,68.31999969482422,68.31999969482422,69.37999725341797,66.91000366210938,67.2699966430664,13030100
2025-05-09,70.30999755859375,70.30999755859375,70.48999786376953,68.44999694824219,68.68000030517578,17325600
