Date,Time,Ticker,Timeframe,RSI_1D,RSI_Z_1D,BBP_20_2.0_1D,MACDh_12_26_9_Z_1D,OBV_Z_1D,CMF_Z_1D,VWAP_Z_1D,sumZZ_1D,slope_sumZZ_1D,ATR_Z_1D
05/20/25,00:00,IEFA,1D,72.51900432087366,1.4199554818020095,0.9876549730277049,-0.36745777628445225,0.37218704465303565,0.2596961142296339,-0.3257236961581588,1.0367528083112558,0.10093461046800517,-0.4991689409516204
05/20/25,00:00,FXI,1D,61.53391859058706,0.2403173353331309,0.8839842056344321,-0.35856120942724873,-0.02628854781182067,-0.9574524805353724,-0.6725016312885096,-0.07840084837573502,0.008583631208120444,-0.5945352311483895
05/20/25,00:00,INDA,1D,56.41479843405571,-0.3094015800461994,0.6343367408504554,-0.49724004583891035,0.6118643691401664,-1.2370074474236785,-0.5292766382198206,-2.6437061190875353,-0.052795105874504034,-0.5578559132657077
05/20/25,00:00,EWZ,1D,65.51059805473896,0.6673547665713319,0.8281188024332435,-0.45313185574245796,1.152568547235667,-0.2515006336475611,-0.7307739319119062,0.7824266650359814,0.03691028484700319,-0.6465651615215257
05/20/25,00:00,VEA,1D,72.21466708310172,1.38727409688783,0.9843827684625793,-0.4123998814032881,-0.8037438708355751,0.43655681655420375,-0.5295589974962042,-0.539216465801628,-0.08206585971744261,-0.6196911540046489
05/20/25,00:00,TLT,1D,37.901807281154575,-2.297427081658126,0.14387222055344362,-0.6303711767494335,-0.3211124230987272,-1.1068572853142942,-0.26597813057291614,-3.2067432403229335,-0.15906822616726995,-0.4337070308272011
05/20/25,00:00,IEF,1D,42.6473030888194,-1.7878299773591944,0.24478188897864092,-0.600626104162578,-0.8098981625291823,-0.6299985334981539,-0.20869622181807573,-4.84338792234119,-0.34893688499389663,-0.6384487368410947
05/20/25,00:00,SHY,1D,45.932858218151146,-1.4350092294791412,0.34411653274936177,-0.5340399704119246,-0.32975713016111224,-0.6632038425584224,-0.3019803175321436,-4.438995603986792,-0.4337339373673227,-0.8022316120040915
05/20/25,00:00,TIP,1D,45.504437871943686,-1.481015332255049,0.3058778598224176,-0.543454907694901,-0.2167480695586209,-0.0062392944994249955,-0.09542174554574127,-3.506281210333334,-0.5332437371359805,-0.6505363907591571
05/20/25,00:00,BNDX,1D,47.675897351772164,-1.2478322239198254,0.27687176701462235,-0.5424247814023421,-0.5981831913074978,0.08570342403097492,-0.5614128455005017,-3.277004426760301,-0.36187527893446986,-0.7866599008629098
05/20/25,00:00,EMB,1D,56.03045956140174,-0.3506739748626974,0.7280293129566626,-0.42396636222787515,-1.1300353856272907,-0.4524257575302412,-0.24490537709984017,-3.259490169855648,-0.4112395308048563,-0.6321661867643654
05/20/25,00:00,LQD,1D,48.36505603120743,-1.1738266233089372,0.4001433354155804,-0.4823401534567819,-2.528897614631653,-0.5210641335302142,-0.1117434653702671,-3.182526944443663,-0.4623533534232687,-0.570614669770626
05/20/25,00:00,HYG,1D,60.011509051284015,0.07683273346438217,0.7983393790157058,-0.43400815228191714,-5.417754457493168,0.14045824243171762,-0.3314840369116204,-3.8342873491178793,-0.4955516599531785,-0.6840784003434142
05/20/25,00:00,USO,1D,53.20317450389702,-0.6542831943682619,0.7394761061642603,0.031896781529984986,0.23290426419869878,-1.228879139381093,-0.4305255447806504,-2.829657652035529,-0.3052836355199747,-0.13479211273630093
05/20/25,00:00,BNO,1D,53.07031659482346,-0.6685501979630689,0.7370543295398142,-0.306992531885553,0.08146514985852106,-1.2653434255548501,-0.7340273661189071,-4.229545962120089,-0.24328752216758454,-0.5920407810410425
05/20/25,00:00,UNG,1D,45.8908583203943,-1.439519406528117,0.45395811626218247,-0.5412751759749472,0.4903536420331003,-0.09639595204466131,-0.811670681574658,-3.394316679476314,-0.1710424563648056,-0.4954187781506793
05/20/25,00:00,GLD,1D,53.824105094182734,-0.5876042963974438,0.5271229654648719,-1.9307598222811055,0.679743492146798,1.56217048325822,1.4021021337188113,2.7527984537714856,0.006839421160491083,1.4579924143693241
05/20/25,00:00,GDX,1D,54.040391386200454,-0.564378300088742,0.600411325695136,-0.7617621503813726,0.15385054107661159,1.3024874679837062,-0.5715718326456726,0.7266929528222109,0.21606110330951117,-0.21943612551608593
05/20/25,00:00,SLV,1D,54.98428146027771,-0.46301825932137586,0.7252332305695418,-0.5059762578033667,1.2998739781629882,0.6501412043348828,-0.7120485150477724,-0.4345489752886573,0.3487787753407776,-0.6282992055986499
05/20/25,00:00,SIL,1D,56.40466870336105,-0.3104893655250089,0.8321882025900817,-0.5733983819205604,0.054484681329748125,1.8636576630406056,-0.6319708907481307,-0.6535242948505822,0.3868394896728122,-0.35529594355745237
05/20/25,00:00,CPER,1D,49.4746106021652,-1.0546766294329635,0.4497299207621083,-0.5009526660855578,0.02877429218129993,-2.0859077361363907,-0.7172352019246948,-5.726651828182444,0.21477544344543406,-0.6400079099216354
05/20/25,00:00,DBA,1D,63.85698321776431,0.48978062749255347,0.9467681783425066,-0.45354018240713595,0.1070216288764283,0.10706830432252724,-0.7337266322827813,-1.9709012873116767,0.16723264912644806,-0.7495949978731101
05/20/25,00:00,DBC,1D,54.33476625224998,-0.5327667287382994,0.7925646996125335,-0.4467413492385723,0.30412683758403625,-1.0490548047260666,-0.78091987665425,-3.9651473288085994,0.08261145641623499,-0.7491754974631148
05/20/25,00:00,UUP,1D,46.78636068494617,-1.3433555007184441,0.5270263415610709,-0.46797568182222476,0.27669113021402125,1.7888522056230765,-0.7299066425012088,-1.9892497647056266,0.06402004903324092,-0.7776237791244474
05/20/25,00:00,FXE,1D,54.50068801938917,-0.514949148552531,0.5030165507633039,-0.7015064573951391,0.031983986428902954,-2.1530926954822633,-0.13604252170764705,-4.794592629823136,-0.039807078607043564,-0.5655560793263693
05/20/25,00:00,FXY,1D,52.43126671605812,-0.7371748435049331,0.5109527410066513,-0.585065141637857,0.02574137945685871,-2.172796164070306,-0.4470460718937003,-5.287297856187018,-0.148426546119011,-0.6141695626294646
10/20/23,00:00,CYB,1D,49.04999978109836,-1.1002736447164165,0.4806032570564586,-0.5152347400506898,0.02929814520040451,-0.7150969210590679,-0.7552483316481807,-4.660901620493417,-0.2513838448015492,-0.8438929945459089
