Date,Time,Ticker,Timeframe,RSI_5M,RSI_Z_5M,BBP_20_2.0_5M,MACDh_12_26_9_Z_5M,OBV_Z_5M,CMF_Z_5M,VWAP_Z_5M,sumZZ_5M,slope_sumZZ_5M,ATR_Z_5M,PCT_GAIN_5M,PCT_GAIN_Z_5M
05/20/25,15:55,SPY,5M,61.167250999015494,1.0858241944750229,1.0808088157773794,1.0609204439651123,0.19420349405150686,-0.19031543187306546,0.7468317079068828,6.06200771238813,,0.8551992840551151,0.09116385859471986,1.1546501288865358
05/20/25,16:55,QQQ,5M,53.37001696852907,-0.20270721188237784,0.6888601735969315,-0.1356997139746612,0.8886536750611043,1.0814817130557481,0.389264813199376,1.1046902006935087,,0.2443197269548474,0.003850152081003698,-0.5866690409377721
05/20/25,16:10,IWM,5M,49.25268293019518,-0.8831169825926463,0.6678414323554946,-0.9252207299904514,-1.0828571691126117,-0.8911662811826833,-1.1360965211062586,-7.166697913081641,,-1.099519011009963,0.004787208578687026,-0.5679810879487637
