Date,Time,Ticker,Timeframe,RSI_1D,RSI_Z_1D,BBP_20_2.0_1D,MACDh_12_26_9_Z_1D,OBV_Z_1D,CMF_Z_1D,VWAP_Z_1D,sumZZ_1D,slope_sumZZ_1D,ATR_Z_1D,PCT_GAIN_1D,PCT_GAIN_Z_1D
05/20/25,00:00,SPY,1D,68.1384352443458,0.18445742766147938,0.8522051016666102,0.4749464261223493,-0.6362886603460713,-0.03906445619333614,0.758760956573723,1.2081124532414134,,0.5104836887271845,-0.03793594726060693,-1.110284415746616
05/20/25,00:00,QQQ,1D,70.4445928653161,0.8949296286024172,0.8422816097622666,0.6740197486424289,1.1526217448082379,1.0189598023594255,0.3744174774575783,4.118359471879102,,0.641727944791882,0.15592815754517977,0.28045804904239374
05/20/25,00:00,IWM,1D,64.03605856519395,-1.079387056263901,0.8350761279924122,-1.1489661747647772,-0.5163330844621667,-0.9798953461660889,-1.1331784340313014,-5.326471925120518,,-1.152211633519066,0.23250796998969947,0.829826366704222
