Date,Time,Ticker,Timeframe,RSI_1H,RSI_Z_1H,BBP_20_2.0_1H,MACDh_12_26_9_Z_1H,OBV_Z_1H,CMF_Z_1H,VWAP_Z_1H,sumZZ_1H,slope_sumZZ_1H,ATR_Z_1H,PCT_GAIN_1H,PCT_GAIN_Z_1H
05/20/25,15:00,SPY,1H,54.325515543843025,0.8594799218841024,0.4853818557830317,-0.7995520823248977,-0.8859095855523157,0.19078841960127124,0.7472225295931394,2.8992135405165587,,0.4780269337605548,0.338478202003791,1.1544628791419436
05/20/25,16:00,QQQ,1H,50.70788012566533,-1.0975503366540305,0.43646917049851863,-0.32170670342500135,1.0843385738853257,0.8908612511269767,0.38878224806363515,0.4443569023830488,,0.671270932606834,-0.0961575445209431,-0.5975192564192856
05/20/25,16:00,IWM,1H,53.17681943537925,0.23807041476992039,0.5631311287134478,1.121258785749899,-0.19842898833300993,-1.081649670728248,-1.1360047776567737,-3.3435704428996154,,-1.1492978663673892,-0.08609144824947713,-0.5569436227226581
